location,n,mean_dart,mean_dart_raw,median_dart,abs_dart,share_da_rich,t_hac,p,p_bh,discovery
PANDA_S_CC1,12699,0.382056598944799,0.02151724545239786,-0.029999999999997584,3.3702172178911725,0.488148673123868,2.5066757724678883,0.012187244570261418,0.05701252459941805,False
FPPYD_FPP_G2,12699,-0.3918300417355697,-0.3977006063469565,-0.05249999999999977,3.1087532797858097,0.47838412473423103,-2.495062856591165,0.01259348196431037,0.058343715960259154,False
FPPYD_FPP_G1,12699,-0.3918300417355697,-0.3977006063469565,-0.05249999999999977,3.1087532797858097,0.47838412473423103,-2.495062856591165,0.01259348196431037,0.058343715960259154,False
SIL_SILAS_10,12699,1.1459493109693693,-4.261355618552643,-0.10500000000000398,9.600652886054021,0.48547129695251595,2.4860773179183675,0.0129159900542036,0.05944639164750859,False
PANDA_T1_CC1,12699,0.35899188125049225,0.6012034412158438,-0.03249999999999531,3.320557240727616,0.482557681707221,2.476238063031604,0.013277501234176894,0.05944639164750859,False
PANDA_T1_ST1,12699,0.35899109378691246,0.601202653752264,-0.03249999999999531,3.320556453264037,0.482557681707221,2.4762330727568034,0.013277686832282047,0.05944639164750859,False
PANDA_T1_CT2,12699,0.35899109378691246,0.601202653752264,-0.03249999999999531,3.320556453264037,0.482557681707221,2.4762330727568034,0.013277686832282047,0.05944639164750859,False
PANDA_T1_CT1,12699,0.35899109378691246,0.601202653752264,-0.03249999999999531,3.320556453264037,0.482557681707221,2.4762330727568034,0.013277686832282047,0.05944639164750859,False
HHGT_KENDAL,12699,0.5803743562485241,0.8533329396015433,0.14999999999999858,4.480028722734074,0.5366564296401292,2.4756586099225895,0.013299067565852488,0.05944639164750859,False
BR_ARROW_ALL,12699,0.3912840105520125,-0.00101622174974409,-0.007500000000000284,3.728458567603749,0.49649578706984804,2.474068969385555,0.013358390560006496,0.05944639164750859,False
DIBOL_RN,12699,0.3245030711079618,0.12380443341995437,0.0,3.1054101661548157,0.4995668950311048,2.473308684511202,0.0133868458408596,0.05944639164750859,False
SIL_SILAS_9,12699,1.139868517206081,-4.2679813371131585,-0.10999999999999943,9.605989526734389,0.48531380423655407,2.471589880148335,0.013451373292501944,0.05944639164750859,False
SIL_SILAS_6,12699,1.139868517206081,-4.2679813371131585,-0.10999999999999943,9.605989526734389,0.48531380423655407,2.471589880148335,0.013451373292501944,0.05944639164750859,False
CARBN_BSP_1,12699,1.2692676431215075,0.33901193007323405,2.1850000000000023,11.66231761556028,0.6554059374753918,2.4621494009823777,0.013810712437772859,0.06060417554134704,False
CHIL_SLR,12699,0.3323469052681318,0.5536648555004332,-0.030000000000001137,3.2099621426884024,0.4846838333727065,2.4602245144320345,0.013885012450115412,0.06060417554134704,False
FIVEWSLR_ALL,12699,0.3322961138672341,0.5536140640995355,-0.030000000000001137,3.2100129340892996,0.4846838333727065,2.4597614511318,0.013902939123145306,0.06060417554134704,False
HALO_RN1,12699,0.3295658477045445,0.5777061185920151,-0.0600000000000005,3.1782932041893073,0.4753130167729743,2.4517902061323142,0.014214751133914324,0.06168301510146532,False
CANYONWD_ALL,12699,0.4734401212693915,0.4309654303488464,-0.042499999999996874,4.598551988345539,0.4873612095440586,2.4494332544458404,0.014308122552214498,0.061808511385467134,False
CBEC_CC2,12699,0.43726752893928694,0.706631624537365,-0.08000000000000185,3.2854594968107733,0.47003701078825105,2.4426058508451884,0.014581652806160045,0.06215259230868707,False
CBEC_ALL,12699,0.4372651665485476,0.7066292621466258,-0.08000000000000185,3.2854602842743525,0.47003701078825105,2.442592216745789,0.014582203617783722,0.06215259230868707,False
CBEC_CC1,12699,0.4372651665485476,0.7066292621466258,-0.08000000000000185,3.2854602842743525,0.47003701078825105,2.442592216745789,0.014582203617783722,0.06215259230868707,False
ETCCS_CC1,12699,0.45588701866288706,0.7591839908654223,-0.052499999999994884,3.6937454248366013,0.4806677691156784,2.4369046100573626,0.014813586533890229,0.06285942250442801,False
GPASTURE_ALL,12699,0.46863230175604575,0.3965266950153556,-0.20250000000000412,4.371413292385229,0.45294905110638634,2.4334523815865166,0.014955602455787491,0.06290536296096581,False
VERTIGO_UN1,12699,0.46863230175604575,0.3965266950153556,-0.20250000000000412,4.371413292385229,0.45294905110638634,2.4334523815865166,0.014955602455787491,0.06290536296096581,False
JACKCNTY_STG,12699,0.6335586030396108,0.1418316402866366,-0.042500000000000426,5.114406228836917,0.4851563115205922,2.4307153309315392,0.015069048853210126,0.0631057548044913,False
BOCO_ESS_RN,12699,0.8032968777069064,0.42690310260650455,0.2150000000000034,7.984736660366957,0.5296480037798252,2.418679577752814,0.015576954733134075,0.06474006331094824,False
LGDRAW_S_ALL,12699,0.8031834829514138,0.426789707851012,0.2150000000000034,7.984888247106071,0.5295692574218442,2.418274174060608,0.015594321819425489,0.06474006331094824,False
AJAXWIND_RN,12699,0.3970463382943539,0.3664178281754468,-0.24250000000000327,4.144994231829278,0.447830537837625,2.4135364263468015,0.015798548610429338,0.06530520740259368,False
SRWE1_UNIT1,12699,0.7974505512245061,0.42105677612410436,0.21250000000000213,7.9773886408378605,0.5294117647058824,2.400867857703317,0.016356241775624208,0.06732032559151765,False
MESQCRK_ALL,12699,0.7951188715646905,0.4187250964642886,0.21749999999999936,7.975927895897314,0.5294905110638632,2.394624891426831,0.016637376284647426,0.06795823645086001,False
PHILLWND_ALL,12699,0.39149751555240725,0.3481423734152295,-0.07249999999999801,3.543334534215294,0.47058823529411764,2.3924192311914156,0.016737711611666636,0.06795823645086001,False
TAHOKA_ALL,12699,0.7469757343097913,0.29932829356642254,0.13250000000000028,8.170116359555873,0.5216946216237499,2.391980306815338,0.016757741507558058,0.06795823645086001,False
HOPKNSLR_ALL,12699,0.38009328687298205,-0.01702830931569421,-0.004999999999999005,3.7264657728955037,0.49673202614379086,2.391171973715888,0.01679468408639606,0.06795823645086001,False
AURO_SLR_RN,12699,0.29766040239389,0.5440719741711946,-0.07499999999999574,3.0225693794786994,0.46901330813449876,2.3767358871101174,0.017466589452693564,0.07038008102997112,False
WAP_WAP_G7,12699,-0.3293996062682104,-0.07667395070477989,-0.2699999999999996,2.851544507441531,0.4099535396487912,-2.3735384883826427,0.017618556720556316,0.07069538031386405,False
STP_STP_G1,12699,-0.4211196787148593,0.006363886920229989,-0.4200000000000017,3.5402842507284045,0.3790062209622805,-2.3697553713293074,0.01779985803926381,0.07102006249954534,False
E_BLACK_RN,12699,0.4409162099377905,0.608487873060871,0.120000000000001,3.6829012402551387,0.5442948263642806,2.3687453577700013,0.017848537356053032,0.07102006249954534,False
SLCN_ESS_ALL,12699,0.4536025435073631,0.4705732734861014,0.13000000000000256,3.817082376565084,0.545239782660052,2.367233074865076,0.017921642465995802,0.07102006249954534,False
STP_STP_G2,12699,-0.41951323726277645,0.007977990392944348,-0.41999999999999815,3.5390301992282867,0.37916371367824236,-2.3610255462807537,0.018224475145168437,0.07192292865932728,False
STAM_SLR_ALL,12699,0.3757958106937556,-0.024195212221434767,-0.005000000000000782,3.7266258839278685,0.49673202614379086,2.3553628720635755,0.018504625464356876,0.0727292451652387,False
JUNO_ALL,12699,0.7804667336010711,0.4040729585006694,0.20000000000000107,7.9857509134577525,0.5283093156941492,2.3507958515278413,0.01873330866868348,0.07332752250313247,False
NED_NEDIN_G1,12699,-0.9906731868651071,-1.2465727616347748,-0.30500000000000327,8.699222867942357,0.45420899283408145,-2.3458150273462888,0.01898552691012186,0.07357132062772541,False
SAMSON_ALL,12699,0.3742058272304906,-0.02691176470588243,-0.0050000000000003375,3.7263129301519804,0.4966532797858099,2.3422861367135472,0.01916601472106996,0.07357132062772541,False
TTRSW_RN,12699,0.3742058272304906,-0.02691176470588243,-0.0050000000000003375,3.7263129301519804,0.4966532797858099,2.3422861367135472,0.01916601472106996,0.07357132062772541,False
ELB_ELBCREEK,12699,0.8487747381683599,0.37382352941176467,0.3324999999999996,9.35550350421293,0.5428773919206237,2.340995670414544,0.019232390140720014,0.07357132062772541,False
