location,n,mean_dart,mean_dart_raw,median_dart,abs_dart,share_da_rich,t_hac,p,p_bh,discovery
CALAVER_JKS2,12699,2.4336607331285993,3.6357219072367903,2.0875000000000004,10.533186750925276,0.6252460823686905,4.517290851489037,6.263584409228055e-06,0.00023640880339643105,True
AMADEUS_ALL,12699,2.2295629813371156,2.9798976297346247,1.7125000000000004,10.984714323962521,0.5873690841798567,4.514955610534046,6.3330029626431205e-06,0.00023640880339643105,True
CALAVER_JKS1,12699,2.4260962004882294,3.6246543034884637,2.0875000000000004,10.524477639971652,0.6252460823686905,4.512634240050572,6.402738425320008e-06,0.00023640880339643105,True
BUCHAN_ALL,12699,2.5824039451925356,2.643685526419403,2.34,11.330988384912196,0.6322545082289944,4.480864768544745,7.43412060753221e-06,0.00025663410885003375,True
INKS_INKS_G1,12699,2.909486707614776,2.8564444050712656,2.485000000000001,12.462289384990944,0.632963225450823,4.474074720538997,7.674290402259814e-06,0.00025663410885003375,True
NOVA1SLR_ALL,12699,2.197329069218051,2.981967280888259,1.6700000000000017,10.994116863532563,0.5835105126387905,4.471907706470156,7.75248870484477e-06,0.00025663410885003375,True
NOVA2S_UNIT1,12699,2.1930911370974115,2.977730923694779,1.6700000000000017,10.99824061343413,0.5834317662808095,4.4621597013815695,8.113771801415138e-06,0.0002596406976452844,True
CMPD_SLR_RN,12699,2.1128943853846773,2.8363961729270026,1.8975000000000002,11.293994613749115,0.5987873060870935,4.4406280117608725,8.969672852470473e-06,0.0002777705141410211,True
DAG_ALL,12699,1.8787677415544544,2.678471730057485,1.7099999999999973,9.01557993149067,0.6102055279943303,4.432442519463401,9.317154599278897e-06,0.00027833338041888836,True
DMA_RN,12699,1.8726306992676611,2.6763875108276243,1.6999999999999993,9.004504437357275,0.6098117962044255,4.425734701418359,9.611459075982314e-06,0.00027833338041888836,True
SGM_SIGNALMT,12699,3.628743471926927,3.3137495078352632,4.232500000000002,17.919221682809674,0.6452476572958501,4.420272741579933,9.857640556502296e-06,0.00027833338041888836,True
GWEC_G1,12699,2.3018435821718284,2.1057626584770457,2.1575000000000006,10.62385726041421,0.6214662571856052,4.411221233490364,1.0278922794896248e-05,0.00028193616808858276,True
SUNVASLR_ALL,12699,2.1303110205528,2.86941963934168,1.9600000000000009,11.153635668162849,0.602094653122293,4.403096331292375,1.067167516162438e-05,0.0002845780043099835,True
LEONLCPCT1_2,12699,2.433752397826602,3.8383583353019923,2.2225,10.90181900149618,0.6265847704543664,4.3615791765797045,1.291270509721712e-05,0.0003262157077191694,True
LEONLCPCT3_4,12699,2.433752397826602,3.8383583353019923,2.2225,10.90181900149618,0.6265847704543664,4.3615791765797045,1.291270509721712e-05,0.0003262157077191694,True
SHEEPCRK_1,12699,1.9591521300889871,2.707524608236869,1.9649999999999999,10.099657161981263,0.600834711394598,4.34132967831645,1.4162303877367743e-05,0.0003398952930568259,True
RRC_WIND_ALL,12699,1.9591521300889871,2.707524608236869,1.9649999999999999,10.099657161981263,0.600834711394598,4.34132967831645,1.4162303877367743e-05,0.0003398952930568259,True
INRT_W_ALL,12699,1.99830541774943,2.7500986298133707,1.8525,10.22994237341523,0.5954012126939129,4.321619150873296,1.5488837184839744e-05,0.0003610722370878711,True
SBE_RN_1,12699,1.8233164934246815,2.625458697535239,1.7800000000000011,9.139198114024728,0.6165052366328058,4.311308394112062,1.6229136995088376e-05,0.0003610722370878711,True
LZ_CPS,12699,2.3128629931490687,3.461309551933223,2.155000000000001,10.543984333412082,0.6251673360107095,4.305577776397953,1.6655045972646902e-05,0.0003610722370878711,True
BAIRDWND_ALL,12699,1.9616934404283835,2.6748115993385304,2.0025000000000013,10.05698148673124,0.6028033703441216,4.290025156715742,1.7865288009622088e-05,0.0003610722370878711,True
FILESSLR_PV1,12699,2.059431494605876,2.7731545791007166,1.875,11.157391207969132,0.5975273643593983,4.287074254414997,1.8104178970011714e-05,0.0003610722370878711,True
SILASRAY_CC1,12699,2.5458825931175726,-2.741785770533113,1.547500000000003,11.631944243641234,0.5761871013465627,4.2749254647139905,1.9120124902835782e-05,0.0003610722370878711,True
RN_OCI_ALAMO,12699,2.2503131978895987,3.7877155681549732,2.0749999999999993,10.375583140404755,0.6218599889755099,4.274573608089835,1.9150343151153957e-05,0.0003610722370878711,True
BKSL_RN,12699,2.0070172100165378,2.8388884951570996,1.7624999999999957,10.66720856366643,0.5857941570202378,4.26655478681878,1.9851476113041116e-05,0.0003610722370878711,True
DKNS_ESS_RN,12699,2.0070172100165378,2.8388884951570996,1.7624999999999957,10.66720856366643,0.5857941570202378,4.26655478681878,1.9851476113041116e-05,0.0003610722370878711,True
WAKEWE_ALL,12699,2.0070172100165378,2.8388884951570996,1.7624999999999957,10.66720856366643,0.5857941570202378,4.26655478681878,1.9851476113041116e-05,0.0003610722370878711,True
HORSECRK_RN,12699,1.9681642058429807,2.7226193007323416,1.8275000000000006,10.263367584061736,0.593905031892275,4.255489439312328,2.0859221057462586e-05,0.0003610722370878711,True
SALVTION_GEN,12699,1.9681642058429807,2.7226193007323416,1.8275000000000006,10.263367584061736,0.593905031892275,4.255489439312328,2.0859221057462586e-05,0.0003610722370878711,True
VERAWIND_ALL,12699,1.962530254350737,2.726062682100952,1.8225,10.265099125915427,0.592487597448618,4.2439212576341045,2.1964745295121044e-05,0.0003610722370878711,True
TRUSGILL_RN,12699,1.9625278919599978,2.7260603197102125,1.8225,10.265101488306165,0.592487597448618,4.243917753892658,2.1965088430205514e-05,0.0003610722370878711,True
CALAVER_OWS2,12699,2.276435298054967,3.4342050555161823,2.1474999999999973,10.57001456413891,0.6249310969367666,4.237192907875346,2.2633166792903096e-05,0.0003610722370878711,True
CALAVER_JTD1,12699,2.275266465863456,3.4589753130167726,2.134999999999998,10.559209177888025,0.6239861406409953,4.2354892903793155,2.280545733149802e-05,0.0003610722370878711,True
CALAVER_JTD2,12699,2.275266465863456,3.4589753130167726,2.134999999999998,10.559209177888025,0.6239861406409953,4.2354892903793155,2.280545733149802e-05,0.0003610722370878711,True
ROW_ALL,12699,1.7385691904874414,2.630528584927947,1.5700000000000003,8.964167780927633,0.5969761398535318,4.22676126189492,2.3707896979068483e-05,0.0003610722370878711,True
PAD1_ESS_RN,12699,2.464524647610048,3.503998740058272,2.1724999999999994,10.937890062209624,0.6250885896527285,4.2243442698469105,2.3963748948079723e-05,0.0003610722370878711,True
GRIF_TRL_RN,12699,1.9490763721552884,2.7105207102921494,1.815,10.247665135050003,0.5930388219544847,4.217843099714045,2.4665034430990697e-05,0.0003610722370878711,True
CALAVER_OWS1,12699,2.2708501968658967,3.426962752972675,2.155000000000001,10.590510681943462,0.6246948578628239,4.216889018785971,2.4769580185969217e-05,0.0003610722370878711,True
BCK_RN,12699,1.7228407000551238,2.595943971966297,1.5724999999999998,8.890174269627531,0.5987873060870935,4.2164950490186754,2.4812873246360943e-05,0.0003610722370878711,True
ENDPARK_ESS1,12699,2.483048436884795,3.170812465548469,1.2974999999999994,12.562239152689187,0.5601228443184503,4.1987660578047725,2.683734026311671e-05,0.0003610722370878711,True
FLUVANNA_1_2,12699,2.483048436884795,3.170812465548469,1.2974999999999994,12.562239152689187,0.5601228443184503,4.1987660578047725,2.683734026311671e-05,0.0003610722370878711,True
AZURE_RN,12699,1.9637894361760775,2.693732183636507,1.8775000000000013,10.23595248838491,0.5972123789274746,4.197895314521133,2.6940710944091402e-05,0.0003610722370878711,True
PANDA_T1_CC1,12699,1.778327403732579,2.73803586896606,1.817499999999999,9.533950767776991,0.604929522009607,4.186211397299389,2.8364918879757587e-05,0.0003610722370878711,True
PANDA_T1_CT1,12699,1.778326616268999,2.7380350815024803,1.817499999999999,9.533949980313412,0.604929522009607,4.186209358058788,2.836517358781762e-05,0.0003610722370878711,True
PANDA_T1_CT2,12699,1.778326616268999,2.7380350815024803,1.817499999999999,9.533949980313412,0.604929522009607,4.186209358058788,2.836517358781762e-05,0.0003610722370878711,True
PANDA_T1_ST1,12699,1.778326616268999,2.7380350815024803,1.817499999999999,9.533949980313412,0.604929522009607,4.186209358058788,2.836517358781762e-05,0.0003610722370878711,True
MISAE_GEN_RN,12699,1.9129827466729674,2.7058004567288756,1.6125000000000003,10.413388377037563,0.5801244192456099,4.185815584173404,2.8414398049002917e-05,0.0003610722370878711,True
ANSON1_ALL,12699,1.9291430073234144,2.6781010315772904,1.9599999999999973,10.15914188912513,0.6017009213323884,4.1799467945970745,2.9157730779467364e-05,0.0003610722370878711,True
JUNG_SLR_RN,12699,2.924980990629185,0.5472629734624767,2.0600000000000023,12.321233758563668,0.6159540121269391,4.178943464745623,2.928664708762686e-05,0.0003610722370878711,True
WIR_WIRTZ_G2,12699,2.5281692692338202,2.6836132766359557,2.235000000000001,11.725295830380368,0.6226474525553193,4.1756809072599275,2.970960359064354e-05,0.0003610722370878711,True
WIR_WIRTZ_G1,12699,2.528156669816543,2.683600677218679,2.235000000000001,11.725280081108773,0.6226474525553193,4.175656106427057,2.971284088343816e-05,0.0003610722370878711,True
MONT_WND_RN,12699,1.9250176864320032,2.691883219151114,1.7924999999999995,10.247649885817781,0.5920151193007324,4.164959630669485,3.114076614800539e-05,0.0003610722370878711,True
MIAM1_G1_G2,12699,1.9072734821639512,2.7205463028584926,1.5300000000000002,10.559785916213876,0.5778407748641625,4.158355214064922,3.205473018294344e-05,0.0003610722370878711,True
SLTFRK_UN1_2,12699,1.9072734821639512,2.7205463028584926,1.5300000000000002,10.559785916213876,0.5778407748641625,4.158355214064922,3.205473018294344e-05,0.0003610722370878711,True
HB_PAN,12699,1.9128715016930506,2.7371206394204264,1.5324999999999998,10.593559445625644,0.5775257894322388,4.157727953995697,3.214284762770078e-05,0.0003610722370878711,True
COTPLNS_RN,12699,1.9466623986140654,2.768269155051579,1.4949999999999974,10.833283463264825,0.5728797543113631,4.155811264149209,3.2413532298104306e-05,0.0003610722370878711,True
SPLAIN2_RN,12699,1.9466623986140654,2.768269155051579,1.4949999999999974,10.833283463264825,0.5728797543113631,4.155811264149209,3.2413532298104306e-05,0.0003610722370878711,True
SPLAIN1_RN,12699,1.9466623986140654,2.768269155051579,1.4949999999999974,10.833283463264825,0.5728797543113631,4.155811264149209,3.2413532298104306e-05,0.0003610722370878711,True
BRAUNIG_CC1,12699,2.156992605716986,3.2227964800377977,2.0225,10.317515867391133,0.6207575399637767,4.15066264367464,3.315140946112304e-05,0.0003610722370878711,True
BRA_AVR1_CT2,12699,2.156991818253406,3.2227956925742185,2.0225,10.317516654854714,0.6207575399637767,4.150660639214719,3.315169981424177e-05,0.0003610722370878711,True
BRA_AVR_CST1,12699,2.156991818253406,3.2227956925742185,2.0225,10.317516654854714,0.6207575399637767,4.150660639214719,3.315169981424177e-05,0.0003610722370878711,True
PH2_U1_U2,12699,1.8999305968973965,2.7235538231356795,1.504999999999999,10.597305146074497,0.5776045357902198,4.143902543002524,3.414448961483421e-05,0.0003610722370878711,True
PH1_UNIT1_2,12699,1.8999305968973965,2.7235538231356795,1.504999999999999,10.597305146074497,0.5776045357902198,4.143902543002524,3.414448961483421e-05,0.0003610722370878711,True
BRP_RN_UNIT1,12699,2.152273828647926,3.4252899834632653,2.1575,10.35925335459485,0.6270572486022521,4.137907809997837,3.504871332255326e-05,0.0003610722370878711,True
CHIL_SLR,12699,1.7635673596346215,2.6904972832506497,1.8524999999999991,9.538558358925904,0.6058744783053783,4.137776291118214,3.506880379977761e-05,0.0003610722370878711,True
FIVEWSLR_ALL,12699,1.763516568233724,2.6904464918497517,1.8524999999999991,9.538507961256796,0.6058744783053783,4.137664198229476,3.50859354460863e-05,0.0003610722370878711,True
EBNY_ESS_RN,12699,2.2453849791322256,3.0520564611386725,2.0625,10.43478438853454,0.6226474525553193,4.135680315101137,3.539045925310526e-05,0.0003610722370878711,True
VORT_ALL_RN,12699,1.9362590637058041,2.655725647688794,1.875,10.203775978423499,0.5961886762737223,4.133467591164272,3.5733070327165625e-05,0.0003610722370878711,True
FOARDCTY_ALL,12699,1.9087191078037646,2.6778329002283647,1.775,10.248903460902435,0.5906764312150563,4.129344276346786,3.637993072369795e-05,0.0003610722370878711,True
GRANDVW1_A_B,12699,1.900642747460433,2.7250181116623353,1.4974999999999987,10.644082829356645,0.5761871013465627,4.128881949527638,3.6453149255916245e-05,0.0003610722370878711,True
ROUTE66_RN,12699,1.900642747460433,2.7250181116623353,1.4974999999999987,10.644082829356645,0.5761871013465627,4.128881949527638,3.6453149255916245e-05,0.0003610722370878711,True
BRAUNIG_VHB1,12699,2.154491011103238,3.3862308055752424,2.1199999999999974,10.39705502401764,0.6232774234191668,4.12874573878306,3.647474757167976e-05,0.0003610722370878711,True
GOODNIT1_ALL,12699,1.901405988660526,2.7266434364910626,1.5,10.655265607528154,0.5761083549885818,4.1284007753150975,3.6529501217562465e-05,0.0003610722370878711,True
LHORN_N_U1_2,12699,1.903298519568474,2.7304781872588397,1.4924999999999997,10.683544594062527,0.5759508622726199,4.1263322923617505,3.6859457536053506e-05,0.0003610722370878711,True
BRISCOE_WIND,12699,1.903298519568474,2.7304781872588397,1.4924999999999997,10.683544594062527,0.5759508622726199,4.1263322923617505,3.6859457536053506e-05,0.0003610722370878711,True
YNG_WND_ALL,12699,1.9524871092211995,2.631375895739822,1.847500000000001,10.211576525710687,0.5969761398535318,4.116207615300806,3.85157388231337e-05,0.0003688778788683092,True
BRANDON_RN,12699,2.08833353019923,2.7926596582408063,1.7275000000000063,11.422599133790065,0.578549492085991,4.114195029623387,3.885328463315555e-05,0.0003688778788683092,True
BRAUNIG_VHB3,12699,2.1448098393574404,3.626510355146075,2.1099999999999994,10.380900255925674,0.6246161115048429,4.1124771107833045,3.914362906992887e-05,0.0003688778788683092,True
AUSTPL_ALL,12699,2.219065355539808,2.906500905583117,2.192499999999999,10.698844487754942,0.6265847704543664,4.11218457778927,3.9193274629757855e-05,0.0003688778788683092,True
MAR_MARSFOG1,12699,2.1918258406173727,2.924119025120088,2.217500000000001,10.70562897472242,0.6283959366879281,4.10750969150647,3.999480012294827e-05,0.00037087002242641064,True
BRAUNIG_VHB2,12699,2.1398597606110723,3.2504453106543822,2.1174999999999997,10.394936569808646,0.622962437987243,4.1060895897764444,4.024134583093368e-05,0.00037087002242641064,True
MAR_MARSFOG2,12699,2.1905092015119307,2.9229882274194816,2.217500000000001,10.707758276242226,0.6283959366879281,4.104244046089221,4.056390870288866e-05,0.00037087002242641064,True
MAR_MARSFOG3,12699,2.189236660366959,2.9210581541853684,2.217500000000001,10.707542511221355,0.6283959366879281,4.101261812957546,4.109033254143563e-05,0.0003721388607526246,True
SSPURT_WIND1,12699,1.9000150011812016,2.7275145680762263,1.4699999999999989,10.729131971021348,0.5742971887550201,4.097569693885875,4.175104847185509e-05,0.0003745888461026251,True
FRYE_SLR_ALL,12699,1.8995097330498518,2.725938459721238,1.4649999999999999,10.746368997558868,0.5739034569651154,4.091756896542169,4.28117328057241e-05,0.000377894311251265,True
TAV_RN,12699,1.7993628632175795,2.5780606740688246,1.7650000000000006,9.201905055516185,0.6113867233640444,4.091242868097123,4.290674992332071e-05,0.000377894311251265,True
TANZ_ESS_RN,12699,1.969675273643594,2.3488077801401688,2.2025000000000006,10.20747020237814,0.6263485313804237,4.085784268624205,4.3928180415908264e-05,0.0003787775725740307,True
KELAMSL_U1,12699,1.9611016418615657,2.3538924324749986,2.2525000000000013,10.16341943853847,0.6284746830459091,4.084863886256647,4.4102661663442094e-05,0.0003787775725740307,True
BR_VHB6CT5_6,12699,2.1179120481927787,3.237967753366407,2.1549999999999976,10.442214095598088,0.6243011260729191,4.083601596257923,4.434302921933313e-05,0.0003787775725740307,True
CN_BRKS_UNT1,12699,1.9005529608630645,2.729578706984802,1.4675,10.771852960863063,0.5733522324592487,4.082335982784278,4.458527677173486e-05,0.0003787775725740307,True
ANCHOR_ALL,12699,1.8242390148830627,2.491537325773683,1.9325,9.835169930703206,0.6035120875659501,4.077326970796952,4.5556408196427196e-05,0.000383632911127808,True
BAYC_BESS_RN,12699,1.978971655248449,2.739480077171431,1.9075000000000002,9.67207020631546,0.6121741869438538,4.060414934318388,4.898558238814607e-05,0.00038444495297768576,True
DECKER_GT,12699,2.1447502598629864,2.850106110717379,2.1675000000000004,10.527609185762662,0.6257185605165761,4.059633508496667,4.914979897508769e-05,0.00038444495297768576,True
SANDHSYD3_4,12699,2.1664720647295086,2.8853098669186545,2.1650000000000027,10.574598775494136,0.6254035750846524,4.052709206301481,5.062791605871004e-05,0.00038444495297768576,True
SANDHSYD_5AC,12699,2.1664720647295086,2.8853098669186545,2.1650000000000027,10.574598775494136,0.6254035750846524,4.052709206301481,5.062791605871004e-05,0.00038444495297768576,True
SANDHSYD6_7,12699,2.1664720647295086,2.8853098669186545,2.1650000000000027,10.574598775494136,0.6254035750846524,4.052709206301481,5.062791605871004e-05,0.00038444495297768576,True
SANDHSYD1_2,12699,2.1664720647295086,2.8853098669186545,2.1650000000000027,10.574598775494136,0.6254035750846524,4.052709206301481,5.062791605871004e-05,0.00038444495297768576,True
PANDA_T2_CC1,12699,1.720912422237974,2.692502756122529,1.8074999999999992,9.524804075124027,0.6040633120718166,4.05268009252019,5.063421895093975e-05,0.00038444495297768576,True
PANDA_T2_CT2,12699,1.720910847310814,2.69250118119537,1.8074999999999992,9.524804075124027,0.6040633120718166,4.05267632835615,5.0635033915533256e-05,0.00038444495297768576,True
PANDA_T2_CT1,12699,1.720910847310814,2.69250118119537,1.8074999999999992,9.524804075124027,0.6040633120718166,4.05267632835615,5.0635033915533256e-05,0.00038444495297768576,True
PANDA_T2_ST1,12699,1.720910847310814,2.69250118119537,1.8074999999999992,9.524804075124027,0.6040633120718166,4.05267632835615,5.0635033915533256e-05,0.00038444495297768576,True
LZ_LCRA,12699,2.303633589258998,2.262823253799511,2.25,11.085720139381054,0.6284746830459091,4.052520722949346,5.0668734321914504e-05,0.00038444495297768576,True
FAGUSSLR_RN,12507,1.8727747581354446,2.686765811145759,1.584999999999999,10.42026820980251,0.5790357399856081,4.052280161974402,5.072087591082514e-05,0.00038444495297768576,True
BR_VHB6CT7_8,12699,2.0989294511378924,3.216293212063942,2.1449999999999996,10.4340193558548,0.6239073942830144,4.050343340353079,5.1142538925618365e-05,0.00038444495297768576,True
PTLBES_BESS1,12699,2.1273685605165773,3.052349594456256,2.592499999999994,10.68546137884873,0.6378454996456414,4.049809574612752,5.1259327063691436e-05,0.00038444495297768576,True
HALO_RN1,12699,1.7017988266792679,2.714538546342231,1.7974999999999994,9.428975690999293,0.6054020001574927,4.043719193750275,5.260992487678747e-05,0.00039017959504285504,True
MARBFA,12699,2.4541445113788565,2.675188794393259,2.1724999999999994,11.66777019844083,0.6213087644696432,4.042710594893031,5.283682016205328e-05,0.00039017959504285504,True
MARIAH_ALL,12699,1.8910912512796307,2.716807622647453,1.4325,10.850818229781874,0.5713048271517442,4.029928218557811,5.5793888128047985e-05,0.0004027228015257599,True
ASTRA_RN,12699,1.8910912512796307,2.716807622647453,1.4325,10.850818229781874,0.5713048271517442,4.029928218557811,5.5793888128047985e-05,0.0004027228015257599,True
HRFDWIND_ALL,12699,1.8910912512796307,2.716807622647453,1.4325,10.850818229781874,0.5713048271517442,4.029928218557811,5.5793888128047985e-05,0.0004027228015257599,True
HRNT_SLR_RN,12699,1.8900210567761258,2.719116072131664,1.4274999999999984,10.869742255295694,0.5707536026458776,4.023485457751337,5.73431264497845e-05,0.0004076283604449913,True
WHMESA_U1,12699,2.2918417434443663,3.0672100165367353,2.8774999999999977,12.90244589337743,0.6232774234191668,4.0218419195039825,5.774480844700662e-05,0.0004076283604449913,True
HICK_G1_G2,12699,2.291837018662888,3.067205291755256,2.8774999999999977,12.902450618158909,0.6232774234191668,4.0218315505627205,5.774735106304043e-05,0.0004076283604449913,True
CBECII_CT7,12699,1.6299211788329795,2.4676854476730448,1.5799999999999983,8.800651000078746,0.6009922041105599,3.998658496410487,6.370251612065391e-05,0.0004399629641770748,True
CBECII_89,12699,1.6299211788329795,2.4676854476730448,1.5799999999999983,8.800651000078746,0.6009922041105599,3.998658496410487,6.370251612065391e-05,0.0004399629641770748,True
CBECII_CC3,12699,1.6299203913693998,2.467684660209465,1.5799999999999983,8.800650212615166,0.6009922041105599,3.99865680658499,6.370297085480563e-05,0.0004399629641770748,True
PHO_ALL,12699,1.629364607449406,2.466740688243169,1.5849999999999995,8.800151582801796,0.6012284431845027,3.9957529590368464,6.448895579207778e-05,0.0004422099825742476,True
MWEC_G1,12699,2.129416146940705,2.710479171588314,2.4625,11.50386182770297,0.6191038664461769,3.9850834682170073,6.745640963789569e-05,0.0004592776826409919,True
PAVLOV_BT_RN,12699,1.9567660957555726,2.2141977714780694,1.9275000000000002,9.969164536577683,0.6134341286715489,3.9832132973345153,6.798968185099406e-05,0.00045964855335883304,True
JC_BAT_RN,12699,2.306483542011182,2.7536644617686434,2.1750000000000007,11.391611441845816,0.6213087644696432,3.973999517876738,7.067570586290275e-05,0.0004719520874056255,True
CRAWFISH_RN,12699,1.9397946728088828,2.7376133947554924,1.9499999999999993,9.681162796283171,0.6173714465705961,3.9736053885442417,7.079281311084383e-05,0.0004719520874056255,True
SANDHSYD_CC1,12699,2.131865402787623,2.8465335853216787,2.1624999999999996,10.584486561934014,0.6246948578628239,3.968076915125132,7.245495111706891e-05,0.0004797017453268011,True
AURO_SLR_RN,12699,1.658967446255617,2.6809044019214117,1.7800000000000011,9.328188140798494,0.6068194346011497,3.9643175629081338,7.360621341544348e-05,0.0004813914091600407,True
BLSMT1_5_A_6,12699,1.8260105559492892,2.5831494605874474,1.7574999999999998,10.163770442554533,0.5902039530671707,3.963971491024041,7.371305952763124e-05,0.0004813914091600407,True
LZ_AEN,12699,2.09739411764706,2.8254996456413894,2.175,10.6179702811245,0.6263485313804237,3.9589672171581713,7.527456727106614e-05,0.00048659538831305786,True
MAND_SLR_RN,12699,1.6550931608788102,2.6733154185368933,1.807500000000001,9.363668702260021,0.6042208047877786,3.958178027690311,7.552365922775585e-05,0.00048659538831305786,True
ETCCS_CCU,12699,2.0063862390739438,2.967196826521773,1.9675000000000011,10.031915713835735,0.6135128750295299,3.9278538802419596,8.570725482343965e-05,0.0005485264308700137,True
HI_LONE_ALL,12699,2.3217951216631243,3.030233089219624,3.0174999999999983,13.62018517599811,0.6225687061973384,3.9203198123488114,8.843153520159095e-05,0.0005611190500548474,True
HI_LONEB_RN1,12699,2.3209485983148292,3.029386565871329,3.0174999999999983,13.619708760532324,0.6225687061973384,3.919092262039074,8.888308829691584e-05,0.0005611190500548474,True
ELECTRAW_1_2,12699,1.8114599023545177,2.5515420505551614,1.7699999999999996,10.106244909047959,0.5921726120166942,3.9176177960736784,8.94283486024913e-05,0.0005611190500548474,True
DC_N,12699,1.8085896251673381,2.5512250964642886,1.779999999999994,10.103858591227656,0.5919363729427514,3.9096105456186705,9.244504302892951e-05,0.0005762807877128073,True
WH_WIND_ALL,12699,1.9044695566580054,2.56826206787936,1.9800000000000004,10.556513867233642,0.6026458776281597,3.90776085122809,9.31554441198764e-05,0.0005769627506779442,True
EBELLS_UNIT1,12699,1.6207677021812794,2.6510754783841253,1.8200000000000003,9.282007201354443,0.6067406882431687,3.884372049562521,0.00010259470369093216,0.0006313520227134286,True
MUSTNGCK_ALL,12699,1.8247648200645727,2.7709071580439404,2.2724999999999973,9.957233045909128,0.6320182691550515,3.867901595335104,0.00010977594483394819,0.0006712414461184093,True
CANYONWD_ALL,12699,1.8940895109851172,2.567797858099063,1.99,10.70855905189385,0.6032758484920072,3.8499281341504448,0.00011815248716591799,0.0007178885296157042,True
